"","X","date","latitude","longitude","name","life.stage","occurrence","count","SL.length.mm","distance.surveyed.m","main.method","total.shocking.time.min","salinity.ppt","pH","DO.mg.L","turbidity","water.temp.C","substrate","mud.silt","sand","gravel","cobble","boulder","width.m","depth.cm","gradient","habitat","edgewater","riffle","run","pool","glide","flatwater","mean.monthly.flow.cfs","flow.cfs","source","FL.length.mm","carapace.length.mm","weight.g"
"8009",2358,"2001-09-29",34.2405166666667,-117.853433333333,"rainbow trout","",1,NA,138,NA,"Electroshocking",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USFWS_Survey_SAR-SGR-LAR_post2000",NA,NA,NA
"8010",2359,"2001-05-31",34.2405166666667,-117.853433333333,"rainbow trout","",1,NA,142,NA,"Electroshocking",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USFWS_Survey_SAR-SGR-LAR_post2000",NA,NA,NA
"8011",2360,"2001-09-29",34.2405166666667,-117.853433333333,"rainbow trout","",1,NA,204,NA,"Electroshocking",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USFWS_Survey_SAR-SGR-LAR_post2000",NA,NA,NA
"8012",2361,"2001-09-29",34.2405166666667,-117.853433333333,"rainbow trout","",1,NA,305,NA,"Electroshocking",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USFWS_Survey_SAR-SGR-LAR_post2000",NA,NA,NA
"8013",2362,"2001-09-29",34.2405166666667,-117.853433333333,"speckled dace","",1,NA,46,NA,"Electroshocking",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USFWS_Survey_SAR-SGR-LAR_post2000",NA,NA,NA
"8014",2363,"2001-09-29",34.2405166666667,-117.853433333333,"speckled dace","",1,NA,48,NA,"Electroshocking",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USFWS_Survey_SAR-SGR-LAR_post2000",NA,NA,NA
"8015",2364,"2001-09-29",34.2405166666667,-117.853433333333,"speckled dace","",1,NA,52,NA,"Electroshocking",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USFWS_Survey_SAR-SGR-LAR_post2000",NA,NA,NA
"8016",2365,"2001-09-29",34.2405166666667,-117.853433333333,"speckled dace","",1,NA,52,NA,"Electroshocking",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USFWS_Survey_SAR-SGR-LAR_post2000",NA,NA,NA
"8017",2366,"2001-09-29",34.2405166666667,-117.853433333333,"speckled dace","",1,NA,55,NA,"Electroshocking",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USFWS_Survey_SAR-SGR-LAR_post2000",NA,NA,NA
"8018",2367,"2001-05-31",34.2405166666667,-117.853433333333,"speckled dace","",1,NA,56,NA,"Electroshocking",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USFWS_Survey_SAR-SGR-LAR_post2000",NA,NA,NA
"8019",2368,"2001-05-31",34.2405166666667,-117.853433333333,"speckled dace","",1,NA,58,NA,"Electroshocking",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USFWS_Survey_SAR-SGR-LAR_post2000",NA,NA,NA
"8020",2369,"2001-05-31",34.2405166666667,-117.853433333333,"speckled dace","",1,NA,60,NA,"Electroshocking",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USFWS_Survey_SAR-SGR-LAR_post2000",NA,NA,NA
"8021",2370,"2001-07-26",34.2405166666667,-117.853433333333,"speckled dace","",1,NA,60,NA,"Electroshocking",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USFWS_Survey_SAR-SGR-LAR_post2000",NA,NA,NA
"8022",2371,"2001-05-31",34.2405166666667,-117.853433333333,"speckled dace","",1,NA,61,NA,"Electroshocking",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USFWS_Survey_SAR-SGR-LAR_post2000",NA,NA,NA
"8023",2372,"2001-05-31",34.2405166666667,-117.853433333333,"speckled dace","",1,NA,64,NA,"Electroshocking",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USFWS_Survey_SAR-SGR-LAR_post2000",NA,NA,NA
"8024",2373,"2001-05-31",34.2405166666667,-117.853433333333,"speckled dace","",1,NA,65,NA,"Electroshocking",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USFWS_Survey_SAR-SGR-LAR_post2000",NA,NA,NA
"8025",2374,"2001-05-31",34.2405166666667,-117.853433333333,"speckled dace","",1,NA,65,NA,"Electroshocking",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USFWS_Survey_SAR-SGR-LAR_post2000",NA,NA,NA
"8026",2375,"2001-05-31",34.2405166666667,-117.853433333333,"speckled dace","",1,NA,65,NA,"Electroshocking",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USFWS_Survey_SAR-SGR-LAR_post2000",NA,NA,NA
"8027",2376,"2001-05-31",34.2405166666667,-117.853433333333,"speckled dace","",1,NA,65,NA,"Electroshocking",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USFWS_Survey_SAR-SGR-LAR_post2000",NA,NA,NA
"8028",2377,"2001-07-26",34.2405166666667,-117.853433333333,"speckled dace","",1,NA,65,NA,"Electroshocking",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USFWS_Survey_SAR-SGR-LAR_post2000",NA,NA,NA
"8029",2378,"2001-05-31",34.2405166666667,-117.853433333333,"speckled dace","",1,NA,67,NA,"Electroshocking",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USFWS_Survey_SAR-SGR-LAR_post2000",NA,NA,NA
"8030",2379,"2001-05-31",34.2405166666667,-117.853433333333,"speckled dace","",1,NA,68,NA,"Electroshocking",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USFWS_Survey_SAR-SGR-LAR_post2000",NA,NA,NA
"8031",2380,"2001-05-31",34.2405166666667,-117.853433333333,"speckled dace","",1,NA,68,NA,"Electroshocking",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USFWS_Survey_SAR-SGR-LAR_post2000",NA,NA,NA
"8032",2381,"2001-05-31",34.2405166666667,-117.853433333333,"speckled dace","",1,NA,68,NA,"Electroshocking",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USFWS_Survey_SAR-SGR-LAR_post2000",NA,NA,NA
"8033",2382,"2001-05-31",34.2405166666667,-117.853433333333,"speckled dace","",1,NA,68,NA,"Electroshocking",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USFWS_Survey_SAR-SGR-LAR_post2000",NA,NA,NA
"8034",2383,"2001-05-31",34.2405166666667,-117.853433333333,"speckled dace","",1,NA,69,NA,"Electroshocking",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USFWS_Survey_SAR-SGR-LAR_post2000",NA,NA,NA
"8035",2384,"2001-05-31",34.2405166666667,-117.853433333333,"speckled dace","",1,NA,69,NA,"Electroshocking",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USFWS_Survey_SAR-SGR-LAR_post2000",NA,NA,NA
"8036",2385,"2001-05-31",34.2405166666667,-117.853433333333,"speckled dace","",1,NA,69,NA,"Electroshocking",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USFWS_Survey_SAR-SGR-LAR_post2000",NA,NA,NA
"8037",2386,"2001-05-31",34.2405166666667,-117.853433333333,"speckled dace","",1,NA,69,NA,"Electroshocking",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USFWS_Survey_SAR-SGR-LAR_post2000",NA,NA,NA
"8038",2387,"2001-05-31",34.2405166666667,-117.853433333333,"speckled dace","",1,NA,70,NA,"Electroshocking",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USFWS_Survey_SAR-SGR-LAR_post2000",NA,NA,NA
"8039",2388,"2001-05-31",34.2405166666667,-117.853433333333,"speckled dace","",1,NA,70,NA,"Electroshocking",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USFWS_Survey_SAR-SGR-LAR_post2000",NA,NA,NA
"8040",2389,"2001-05-31",34.2405166666667,-117.853433333333,"speckled dace","",1,NA,70,NA,"Electroshocking",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USFWS_Survey_SAR-SGR-LAR_post2000",NA,NA,NA
"8041",2390,"2001-05-31",34.2405166666667,-117.853433333333,"speckled dace","",1,NA,70,NA,"Electroshocking",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USFWS_Survey_SAR-SGR-LAR_post2000",NA,NA,NA
"8042",2391,"2001-05-31",34.2405166666667,-117.853433333333,"speckled dace","",1,NA,70,NA,"Electroshocking",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USFWS_Survey_SAR-SGR-LAR_post2000",NA,NA,NA
"8043",2392,"2001-05-31",34.2405166666667,-117.853433333333,"speckled dace","",1,NA,70,NA,"Electroshocking",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USFWS_Survey_SAR-SGR-LAR_post2000",NA,NA,NA
"8044",2393,"2001-09-29",34.2405166666667,-117.853433333333,"speckled dace","",1,NA,70,NA,"Electroshocking",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USFWS_Survey_SAR-SGR-LAR_post2000",NA,NA,NA
"8045",2394,"2001-05-31",34.2405166666667,-117.853433333333,"speckled dace","",1,NA,71,NA,"Electroshocking",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USFWS_Survey_SAR-SGR-LAR_post2000",NA,NA,NA
"8046",2395,"2001-05-31",34.2405166666667,-117.853433333333,"speckled dace","",1,NA,72,NA,"Electroshocking",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USFWS_Survey_SAR-SGR-LAR_post2000",NA,NA,NA
"8047",2396,"2001-05-31",34.2405166666667,-117.853433333333,"speckled dace","",1,NA,72,NA,"Electroshocking",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USFWS_Survey_SAR-SGR-LAR_post2000",NA,NA,NA
"8048",2397,"2001-05-31",34.2405166666667,-117.853433333333,"speckled dace","",1,NA,72,NA,"Electroshocking",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USFWS_Survey_SAR-SGR-LAR_post2000",NA,NA,NA
"8049",2398,"2001-05-31",34.2405166666667,-117.853433333333,"speckled dace","",1,NA,73,NA,"Electroshocking",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USFWS_Survey_SAR-SGR-LAR_post2000",NA,NA,NA
"8050",2399,"2001-05-31",34.2405166666667,-117.853433333333,"speckled dace","",1,NA,73,NA,"Electroshocking",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USFWS_Survey_SAR-SGR-LAR_post2000",NA,NA,NA
"8051",2400,"2001-05-31",34.2405166666667,-117.853433333333,"speckled dace","",1,NA,74,NA,"Electroshocking",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USFWS_Survey_SAR-SGR-LAR_post2000",NA,NA,NA
"8052",2401,"2001-05-31",34.2405166666667,-117.853433333333,"speckled dace","",1,NA,74,NA,"Electroshocking",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USFWS_Survey_SAR-SGR-LAR_post2000",NA,NA,NA
"8053",2402,"2001-05-31",34.2405166666667,-117.853433333333,"speckled dace","",1,NA,75,NA,"Electroshocking",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USFWS_Survey_SAR-SGR-LAR_post2000",NA,NA,NA
"8054",2403,"2001-05-31",34.2405166666667,-117.853433333333,"speckled dace","",1,NA,75,NA,"Electroshocking",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USFWS_Survey_SAR-SGR-LAR_post2000",NA,NA,NA
"8055",2404,"2001-05-31",34.2405166666667,-117.853433333333,"speckled dace","",1,NA,75,NA,"Electroshocking",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USFWS_Survey_SAR-SGR-LAR_post2000",NA,NA,NA
"8056",2405,"2001-05-31",34.2405166666667,-117.853433333333,"speckled dace","",1,NA,75,NA,"Electroshocking",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USFWS_Survey_SAR-SGR-LAR_post2000",NA,NA,NA
"8057",2406,"2001-07-26",34.2405166666667,-117.853433333333,"speckled dace","",1,NA,75,NA,"Electroshocking",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USFWS_Survey_SAR-SGR-LAR_post2000",NA,NA,NA
"8058",2407,"2001-05-31",34.2405166666667,-117.853433333333,"speckled dace","",1,NA,76,NA,"Electroshocking",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USFWS_Survey_SAR-SGR-LAR_post2000",NA,NA,NA
"8059",2408,"2001-05-31",34.2405166666667,-117.853433333333,"speckled dace","",1,NA,76,NA,"Electroshocking",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USFWS_Survey_SAR-SGR-LAR_post2000",NA,NA,NA
"8060",2409,"2001-07-26",34.2405166666667,-117.853433333333,"speckled dace","",1,NA,76,NA,"Electroshocking",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USFWS_Survey_SAR-SGR-LAR_post2000",NA,NA,NA
"8061",2410,"2001-07-26",34.2405166666667,-117.853433333333,"speckled dace","",1,NA,76,NA,"Electroshocking",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USFWS_Survey_SAR-SGR-LAR_post2000",NA,NA,NA
"8062",2411,"2001-05-31",34.2405166666667,-117.853433333333,"speckled dace","",1,NA,77,NA,"Electroshocking",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USFWS_Survey_SAR-SGR-LAR_post2000",NA,NA,NA
"8063",2412,"2001-05-31",34.2405166666667,-117.853433333333,"speckled dace","",1,NA,77,NA,"Electroshocking",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USFWS_Survey_SAR-SGR-LAR_post2000",NA,NA,NA
"8064",2413,"2001-09-29",34.2405166666667,-117.853433333333,"speckled dace","",1,NA,77,NA,"Electroshocking",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USFWS_Survey_SAR-SGR-LAR_post2000",NA,NA,NA
"8065",2414,"2001-05-31",34.2405166666667,-117.853433333333,"speckled dace","",1,NA,78,NA,"Electroshocking",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USFWS_Survey_SAR-SGR-LAR_post2000",NA,NA,NA
"8066",2415,"2001-05-31",34.2405166666667,-117.853433333333,"speckled dace","",1,NA,78,NA,"Electroshocking",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USFWS_Survey_SAR-SGR-LAR_post2000",NA,NA,NA
"8067",2416,"2001-07-26",34.2405166666667,-117.853433333333,"speckled dace","",1,NA,78,NA,"Electroshocking",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USFWS_Survey_SAR-SGR-LAR_post2000",NA,NA,NA
"8068",2417,"2001-07-26",34.2405166666667,-117.853433333333,"speckled dace","",1,NA,78,NA,"Electroshocking",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USFWS_Survey_SAR-SGR-LAR_post2000",NA,NA,NA
"8069",2418,"2001-09-29",34.2405166666667,-117.853433333333,"speckled dace","",1,NA,78,NA,"Electroshocking",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USFWS_Survey_SAR-SGR-LAR_post2000",NA,NA,NA
"8070",2419,"2001-07-26",34.2405166666667,-117.853433333333,"speckled dace","",1,NA,79,NA,"Electroshocking",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USFWS_Survey_SAR-SGR-LAR_post2000",NA,NA,NA
"8071",2420,"2001-05-31",34.2405166666667,-117.853433333333,"speckled dace","",1,NA,80,NA,"Electroshocking",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USFWS_Survey_SAR-SGR-LAR_post2000",NA,NA,NA
"8072",2421,"2001-05-31",34.2405166666667,-117.853433333333,"speckled dace","",1,NA,81,NA,"Electroshocking",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USFWS_Survey_SAR-SGR-LAR_post2000",NA,NA,NA
"8073",2422,"2001-07-26",34.2405166666667,-117.853433333333,"speckled dace","",1,NA,81,NA,"Electroshocking",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USFWS_Survey_SAR-SGR-LAR_post2000",NA,NA,NA
"8074",2423,"2001-05-31",34.2405166666667,-117.853433333333,"speckled dace","",1,NA,82,NA,"Electroshocking",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USFWS_Survey_SAR-SGR-LAR_post2000",NA,NA,NA
"8075",2424,"2001-05-31",34.2405166666667,-117.853433333333,"speckled dace","",1,NA,82,NA,"Electroshocking",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USFWS_Survey_SAR-SGR-LAR_post2000",NA,NA,NA
"8076",2425,"2001-07-26",34.2405166666667,-117.853433333333,"speckled dace","",1,NA,82,NA,"Electroshocking",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USFWS_Survey_SAR-SGR-LAR_post2000",NA,NA,NA
"8077",2426,"2001-07-26",34.2405166666667,-117.853433333333,"speckled dace","",1,NA,83,NA,"Electroshocking",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USFWS_Survey_SAR-SGR-LAR_post2000",NA,NA,NA
"8078",2427,"2001-05-31",34.2405166666667,-117.853433333333,"speckled dace","",1,NA,85,NA,"Electroshocking",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USFWS_Survey_SAR-SGR-LAR_post2000",NA,NA,NA
"8079",2428,"2001-05-31",34.2405166666667,-117.853433333333,"speckled dace","",1,NA,86,NA,"Electroshocking",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USFWS_Survey_SAR-SGR-LAR_post2000",NA,NA,NA
"8080",2429,"2001-07-26",34.2405166666667,-117.853433333333,"speckled dace","",1,NA,86,NA,"Electroshocking",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USFWS_Survey_SAR-SGR-LAR_post2000",NA,NA,NA
"8081",2430,"2001-05-30",34.2405166666667,-117.853433333333,"santa ana sucker","",1,NA,93,NA,"Electroshocking",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USFWS_Survey_SAR-SGR-LAR_post2000",NA,NA,NA
"8082",2431,"2001-05-30",34.2405166666667,-117.853433333333,"santa ana sucker","",1,NA,97,NA,"Electroshocking",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USFWS_Survey_SAR-SGR-LAR_post2000",NA,NA,NA
"8083",2432,"2001-05-30",34.2405166666667,-117.853433333333,"santa ana sucker","",1,NA,99,NA,"Electroshocking",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USFWS_Survey_SAR-SGR-LAR_post2000",NA,NA,NA
"8084",2433,"2001-05-30",34.2405166666667,-117.853433333333,"santa ana sucker","",1,NA,100,NA,"Electroshocking",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USFWS_Survey_SAR-SGR-LAR_post2000",NA,NA,NA
"8085",2434,"2001-05-30",34.2405166666667,-117.853433333333,"santa ana sucker","",1,NA,102,NA,"Electroshocking",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USFWS_Survey_SAR-SGR-LAR_post2000",NA,NA,NA
"8086",2435,"2001-05-30",34.2405166666667,-117.853433333333,"santa ana sucker","",1,NA,102,NA,"Electroshocking",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USFWS_Survey_SAR-SGR-LAR_post2000",NA,NA,NA
"8087",2436,"2001-05-30",34.2405166666667,-117.853433333333,"santa ana sucker","",1,NA,102,NA,"Electroshocking",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USFWS_Survey_SAR-SGR-LAR_post2000",NA,NA,NA
"8088",2437,"2001-05-30",34.2405166666667,-117.853433333333,"santa ana sucker","",1,NA,112,NA,"Electroshocking",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USFWS_Survey_SAR-SGR-LAR_post2000",NA,NA,NA
"8089",2438,"2001-07-27",34.2405166666667,-117.853433333333,"santa ana sucker","",1,NA,117,NA,"Electroshocking",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USFWS_Survey_SAR-SGR-LAR_post2000",NA,NA,NA
"8090",2439,"2001-05-30",34.2405166666667,-117.853433333333,"santa ana sucker","",1,NA,118,NA,"Electroshocking",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USFWS_Survey_SAR-SGR-LAR_post2000",NA,NA,NA
"8091",2440,"2001-05-30",34.2405166666667,-117.853433333333,"santa ana sucker","",1,NA,122,NA,"Electroshocking",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USFWS_Survey_SAR-SGR-LAR_post2000",NA,NA,NA
